index,erabuilt,numstories,roofshape,fpAreas,occupancy2,fparea,repaircost,constype,occupancy,Lat,Lon
3061,1964,2,Hip,3168,Other,3123.0,468075.7,RM1,RES1,37.89779612307692,-122.48690044615385
3062,1964,1,Flat,2105,Residential,1637.0,364809.655,RM1,RES1,37.89805424285714,-122.48694327142857
3063,1964,2,Gable,1192,Residential,1760.0,318421.171,RM1,RES1,37.89829736,-122.48684453999999
3064,1964,1,Gable,2251,Residential,1919.0,353081.503,W1,RES1,37.89828034,-122.48728487999999
3065,1964,2,Flat,3210,Other,3642.0,523107.266,RM1,RES1,37.897821031111114,-122.48730857333331
3066,1960,1,Hip,2506,Residential,1734.0,306165.466,W1,RES1,37.90074238235293,-122.48873695882354
3067,1960,1,Gable,2553,Other,2050.0,341183.919,RM1,RES1,37.90057391578949,-122.48881538421053
3068,1960,1,Flat,3497,Residential,2614.0,394158.424,W1,RES1,37.90038859130434,-122.48884230000002
3069,1960,1,Hip,2531,Residential,1588.0,288334.963,RM1,RES1,37.90019036666666,-122.48872993333332
3070,1960,1,Gable,2227,Residential,1487.0,278131.608,RM1,RES1,37.90000227272728,-122.48866241818182
3071,1960,1,Gable,2140,Residential,792.0,199163.862,W1,RES1,37.89984552307693,-122.48856927692307
3072,1960,1,Hip,1760,Residential,1026.0,228741.215,RM1,RES1,37.89962676666667,-122.48846013333335
3073,1960,1,Gable,2644,Residential,1841.0,318655.794,W1,RES1,37.89941302,-122.48845291333332
3074,1960,1,Gable,1716,Residential,1669.0,298214.524,W1,RES1,37.89926168461538,-122.48837498461536
3075,1960,1,Gable,3190,Other,2830.0,412518.029,W1,RES1,37.89905119090909,-122.4883095818182
3076,1960,1,Gable,2725,Residential,1938.0,329335.676,W1,RES1,37.898871607692314,-122.48830499230768
3077,1960,1,Gable,2073,Residential,1852.0,371541.952,RM1,RES1,37.898682694117646,-122.48825348823527
3078,1960,1,Gable,2128,Residential,1696.0,301550.569,RM1,RES1,37.89850085454546,-122.48815304545452
3079,1960,1,Gable,1353,Residential,912.0,215942.595,RM1,RES1,37.89830097777778,-122.48814807777778
3080,1960,1,Hip,1678,Residential,1012.0,226924.659,W1,RES1,37.898740555555555,-122.4877858888889
3081,1960,1,Gable,1611,Residential,1012.0,226924.659,RM1,RES1,37.89894204545454,-122.48770923636361
3082,1960,1,Gable,1697,Residential,1012.0,226924.659,RM1,RES1,37.899117588888885,-122.4875424222222
3083,1960,1,Hip,1780,Residential,1490.0,278450.604,RM1,RES1,37.899257999999996,-122.48740475384616
